sa2_maincode_2016,p_tot_marrd_reg_marrge,p_tot_married_de_facto,p_tot_not_married,p_tot_total,registered_marriage_percent,defacto_percent,not_married_percent
601061034,2313,835,2160,5310,0.43559322033898307,0.15725047080979285,0.4067796610169492
601061035,3117,777,2392,6289,0.4956272857370011,0.12354905390364128,0.38034663698521226
602011036,598,272,1415,2281,0.2621657167908812,0.1192459447610697,0.6203419552827707
602011037,1171,432,1398,3004,0.3898135818908123,0.14380825565912117,0.46537949400798934
602011038,1445,343,1730,3520,0.41051136363636365,0.09744318181818182,0.4914772727272727
602011039,1664,278,973,2915,0.5708404802744426,0.095368782161235,0.3337907375643225
602011040,877,300,1547,2728,0.3214809384164223,0.10997067448680352,0.5670821114369502
602011041,2382,721,3042,6150,0.3873170731707317,0.11723577235772357,0.4946341463414634
602011042,1657,312,1589,3559,0.46558021916268616,0.08766507445911773,0.44647372857544254
602011043,1493,230,1002,2723,0.548292324641939,0.08446566287183253,0.3679764965112009
602011044,2401,427,1893,4714,0.5093338990241832,0.09058124734832414,0.40156979210861266
602011045,786,342,1421,2544,0.3089622641509434,0.13443396226415094,0.5585691823899371
602011046,2432,456,1817,4709,0.5164578466765768,0.09683584625185815,0.3858568698237418
602011047,1117,444,1652,3212,0.34775840597758406,0.1382316313823163,0.5143212951432129
602011048,1529,410,1487,3419,0.44720678560982746,0.11991810470897923,0.4349224919567125
602011049,1607,384,1293,3277,0.4903875495880378,0.11718034787915776,0.39456820262435155
602011050,960,340,1110,2408,0.39867109634551495,0.14119601328903655,0.46096345514950166
602011051,1318,375,1280,2981,0.4421335122442134,0.12579671251257968,0.4293861120429386
602011052,1715,394,1234,3346,0.5125523012552301,0.1177525403466826,0.36879856545128514
602021053,1326,378,1050,2758,0.4807831762146483,0.13705583756345177,0.38071065989847713
602021054,2002,453,1570,4031,0.49665095509799057,0.11237906226742744,0.38948151823368893
602021055,2377,409,1368,4152,0.572495183044316,0.0985067437379576,0.32947976878612717
602021056,1251,312,803,2361,0.5298602287166455,0.13214739517153748,0.34011012282930964
602021057,1579,340,1046,2969,0.5318288986190637,0.11451667228022903,0.3523071741327046
602031058,1626,312,930,2865,0.5675392670157068,0.10890052356020942,0.32460732984293195
602031059,2278,552,1933,4762,0.47837043259134815,0.11591768164636708,0.40592188156236875
602031060,1423,343,1165,2932,0.4853342428376535,0.1169849931787176,0.39733969986357437
602031061,1273,353,945,2575,0.494368932038835,0.1370873786407767,0.36699029126213595
602031062,1928,428,1275,3628,0.5314222712238148,0.11797133406835722,0.3514332965821389
602031064,2075,610,1692,4376,0.4741773308957952,0.13939670932358317,0.386654478976234
602031099,287,136,228,651,0.44086021505376344,0.20890937019969277,0.35023041474654376
602031100,2348,592,1792,4731,0.4963009934474741,0.1251321073768759,0.37877827097865147
603011065,698,179,607,1481,0.4713031735313977,0.12086428089128967,0.4098582039162728
603011066,1050,345,817,2213,0.4744690465431541,0.15589697243560777,0.3691821057388161
603011067,2140,589,1668,4395,0.4869169510807736,0.13401592718998862,0.3795221843003413
603011068,4,0,7,13,0.3076923076923077,0.0,0.5384615384615384
603021069,1121,344,671,2139,0.5240766713417485,0.16082281439925197,0.31369798971482
603021070,1469,454,1169,3091,0.4752507279197671,0.14687803299902943,0.3781947589776771
603021071,1192,457,1037,2681,0.44461022006713913,0.17045878403580753,0.3867959716523685
603021072,2991,828,2139,5956,0.5021826729348556,0.13901947615849564,0.35913364674278037
603031073,783,253,588,1616,0.484529702970297,0.15655940594059406,0.36386138613861385
603031074,1586,388,1075,3044,0.5210249671484888,0.12746386333771353,0.3531537450722733
604011075,909,322,1112,2342,0.38812980358667803,0.13748932536293765,0.4748078565328779
604011076,1994,464,1120,3574,0.5579182988248461,0.1298265249020705,0.31337437045327365
604011077,942,395,1308,2639,0.35695339143615007,0.14967790829859795,0.495642288745737
604011078,1957,485,1937,4377,0.4471098926205163,0.11080648846241718,0.44254055289010735
604011079,1898,425,1282,3610,0.5257617728531856,0.11772853185595568,0.35512465373961216
604011080,1177,345,1014,2533,0.46466640347414134,0.13620213185945518,0.40031583103039875
604011081,1313,316,1133,2759,0.4758970641536789,0.11453425154041319,0.4106560347952157
604011082,2392,467,2204,5067,0.47207420564436553,0.09216498914545096,0.43497138346161435
604011083,1416,296,1229,2943,0.48114169215086644,0.10057764186204553,0.417601087325858
604011084,2157,529,1753,4437,0.4861392832995267,0.11922470137480279,0.39508677034032
604021085,4011,1132,4727,9874,0.40621835122544053,0.11464452096414827,0.4787320234960502
604021086,1396,387,1604,3388,0.41204250295159384,0.11422668240850059,0.4734356552538371
604021087,1554,397,1252,3197,0.4860807006568658,0.12417891773537691,0.39161714106975287
604021088,1366,240,832,2437,0.560525235945835,0.09848173984407058,0.341403364792778
604021089,2262,462,1340,4069,0.5559105431309904,0.11354141066601131,0.32931924305726223
604021090,1112,286,733,2134,0.521087160262418,0.13402061855670103,0.3434864104967198
604021091,2354,496,1545,4396,0.5354868061874432,0.11282984531392175,0.35145586897179254
604021092,1313,213,749,2276,0.5768892794376098,0.09358523725834798,0.3290861159929701
604031093,510,152,422,1083,0.4709141274238227,0.14035087719298245,0.3896583564173592
604031094,1387,424,883,2686,0.5163812360387193,0.15785554728220402,0.32874162323157113
604031095,1243,398,1075,2717,0.4574898785425101,0.1464850938535149,0.395656974604343
604031096,1351,363,868,2587,0.5222265172013916,0.14031696946269812,0.33552377270970235
604031097,1204,477,1245,2927,0.4113426716774855,0.16296549367953536,0.4253501879057055
604031098,0,0,0,0,0.0,0.0,0.0
697979799,0,0,0,0,0.0,0.0,0.0
699999499,0,0,0,0,0.0,0.0,0.0
701011001,0,0,3,3,0.0,0.0,1.0
701011002,1374,801,2002,4179,0.3287867910983489,0.19167264895908112,0.47906197654941374
701011003,3,7,3,13,0.23076923076923078,0.5384615384615384,0.23076923076923078
701011004,992,396,956,2341,0.42375053395984624,0.16915847928235797,0.40837249038872275
701011005,1079,420,981,2477,0.4356075898264029,0.16955995155429957,0.39604360113039966
701011006,635,221,831,1687,0.3764078245406046,0.13100177830468288,0.49259039715471253
701011007,839,289,742,1865,0.44986595174262733,0.1549597855227882,0.39785522788203753
701011008,1033,569,1349,2951,0.3500508302270417,0.1928159945781091,0.4571331751948492
701011009,855,337,825,2014,0.42452830188679247,0.1673286991062562,0.4096325719960278
701021010,606,222,643,1467,0.4130879345603272,0.15132924335378323,0.4383094751192911
701021011,688,239,641,1567,0.4390555201021059,0.1525207402680281,0.40906190172303764
701021012,281,87,254,626,0.4488817891373802,0.1389776357827476,0.4057507987220447
701021013,1030,217,929,2173,0.4739990796134376,0.09986194201564658,0.4275195582144501
701021014,0,0,0,0,0.0,0.0,0.0
701021015,0,0,0,0,0.0,0.0,0.0
701021016,819,290,984,2095,0.3909307875894988,0.13842482100238662,0.46968973747016707
701021017,0,0,0,0,0.0,0.0,0.0
701021018,497,193,510,1201,0.4138218151540383,0.16069941715237301,0.42464612822647796
701021019,1324,416,1507,3244,0.4081381011097411,0.1282367447595561,0.46454993834771885
701021020,1597,421,1284,3306,0.48306110102843314,0.12734422262552933,0.38838475499092556
701021021,1781,518,729,3025,0.5887603305785124,0.1712396694214876,0.24099173553719008
701021022,1315,444,1314,3077,0.4273643158921027,0.14429639259018526,0.4270393240168996
701021023,676,274,831,1781,0.3795620437956204,0.15384615384615385,0.4665918023582257
701021024,597,162,589,1349,0.4425500370644922,0.12008895478131949,0.43661971830985913
701021025,1115,400,1175,2691,0.4143441099962839,0.14864362690449648,0.4366406540319584
701021026,842,373,983,2193,0.38394892840857275,0.17008663930688556,0.4482444140446876
701021027,731,206,652,1591,0.4594594594594595,0.12947831552482716,0.4098051539912005
701021028,690,140,641,1468,0.47002724795640327,0.09536784741144415,0.4366485013623978
701021029,578,133,588,1298,0.4453004622496148,0.1024653312788906,0.4530046224961479
701021030,758,251,634,1638,0.4627594627594628,0.15323565323565325,0.38705738705738707
701031031,1098,462,806,2364,0.46446700507614214,0.19543147208121828,0.3409475465313029
701031032,2613,1125,2030,5773,0.4526242854668283,0.1948726831803222,0.3516369305387147
701031033,0,0,0,4,0.0,0.0,0.0
701031034,966,480,858,2303,0.4194528875379939,0.20842379504993486,0.3725575336517586
701031035,1078,639,982,2700,0.39925925925925926,0.23666666666666666,0.3637037037037037
701041036,837,411,882,2134,0.3922211808809747,0.19259606373008434,0.4133083411433927
701041037,789,352,743,1882,0.41923485653560044,0.18703506907545164,0.39479277364505844
701041038,1492,510,855,2856,0.5224089635854342,0.17857142857142858,0.29936974789915966
701041039,725,326,1060,2104,0.3445817490494297,0.15494296577946767,0.5038022813688213
701041040,561,337,931,1830,0.30655737704918035,0.18415300546448088,0.5087431693989071
701041041,1256,581,852,2690,0.46691449814126396,0.21598513011152418,0.316728624535316
701041042,866,481,623,1971,0.4393708777270421,0.24403855910705224,0.3160832064941654
701041043,2058,917,1229,4206,0.4893009985734665,0.21802187351402758,0.29220161673799333
701041044,782,446,923,2147,0.36422915696320446,0.20773171867722404,0.42990218910107125
702011045,1009,425,1132,2569,0.39275982872713117,0.16543402101985208,0.4406383806928766
702011046,1216,535,1529,3285,0.37016742770167427,0.1628614916286149,0.4654490106544901
702011047,1107,461,1197,2761,0.4009416877942774,0.16696848967765301,0.43353857298080406
702011048,1348,484,1224,3055,0.4412438625204583,0.15842880523731587,0.4006546644844517
702011049,1040,317,981,2337,0.4450149764655541,0.13564398801882754,0.4197689345314506
702011050,400,189,765,1357,0.2947678703021371,0.13927781871775977,0.5637435519528371
702011051,650,193,607,1449,0.44858523119392685,0.1331953071083506,0.4189095928226363
702011052,718,243,1042,2002,0.35864135864135865,0.12137862137862138,0.5204795204795205
702011053,656,95,808,1557,0.42132305716120744,0.06101477199743096,0.518946692357097
702011054,625,65,590,1280,0.48828125,0.05078125,0.4609375
702021055,462,262,705,1425,0.32421052631578945,0.18385964912280703,0.49473684210526314
702021056,586,310,949,1843,0.31795984807379274,0.16820401519262074,0.5149213239283776
702031057,1000,486,1273,2765,0.3616636528028933,0.17576853526220615,0.4603978300180832
702031058,277,220,494,995,0.27839195979899495,0.22110552763819097,0.4964824120603015
702031059,342,324,742,1408,0.24289772727272727,0.23011363636363635,0.5269886363636364
702031060,348,445,878,1668,0.20863309352517986,0.2667865707434053,0.526378896882494
702031061,1398,134,1459,2991,0.4674022066198596,0.044801069876295556,0.48779672350384484
702041062,714,190,700,1599,0.44652908067542213,0.11882426516572858,0.4377736085053158
702041063,1764,144,2913,4824,0.3656716417910448,0.029850746268656716,0.6038557213930348
702041064,819,388,553,1767,0.4634974533106961,0.21958121109224674,0.31295981890209396
702051065,644,121,595,1363,0.47248716067498164,0.08877476155539252,0.43653705062362436
702051066,878,306,1239,2423,0.3623607098638052,0.12628972348328518,0.5113495666529096
702051067,2180,967,2062,5203,0.4189890447818566,0.18585431481837403,0.3963098212569671
702051068,559,150,563,1271,0.43981117230527145,0.11801730920535011,0.4429583005507474
797979799,0,0,0,0,0.0,0.0,0.0
799999499,0,0,0,0,0.0,0.0,0.0
801011001,934,177,631,1738,0.5373993095512083,0.10184119677790564,0.3630609896432681
801011002,1370,849,2450,4662,0.29386529386529386,0.1821106821106821,0.5255255255255256
801011003,1808,592,2275,4672,0.386986301369863,0.1267123287671233,0.4869434931506849
801011004,826,259,1040,2118,0.3899905571293673,0.12228517469310671,0.4910292728989613
801011005,932,327,855,2110,0.44170616113744077,0.15497630331753554,0.4052132701421801
801011006,2681,542,1756,4980,0.5383534136546185,0.10883534136546184,0.3526104417670683
801011007,1959,440,1394,3793,0.5164777221196942,0.11600316372264698,0.36751911415765887
801011008,1738,324,1560,3623,0.4797129450731438,0.08942865028981507,0.4305823902842948
801011009,1314,285,854,2454,0.5354523227383863,0.11613691931540342,0.3480032599837001
801011010,826,129,496,1447,0.5708362128541811,0.08914996544574982,0.3427781617138908
801011011,1224,267,894,2388,0.5125628140703518,0.11180904522613065,0.3743718592964824
801011012,3,0,0,3,1.0,0.0,0.0
801011013,1197,166,851,2216,0.5401624548736462,0.07490974729241877,0.38402527075812276
801011014,1071,256,871,2200,0.4868181818181818,0.11636363636363636,0.39590909090909093
801011015,1477,360,1509,3346,0.44142259414225943,0.10759115361625822,0.45098625224148237
801011016,2852,397,2217,5472,0.5211988304093568,0.07255116959064327,0.40515350877192985
801011017,1321,268,1005,2599,0.5082724124663333,0.10311658330126972,0.38668718737976143
801011018,46,8,38,100,0.46,0.08,0.38
801011019,2478,646,1693,4817,0.5144280672617811,0.13410836620303093,0.3514635665351879
801011020,849,181,959,1993,0.4259909683893628,0.09081786251881585,0.4811841445057702
801011021,1143,137,783,2064,0.5537790697674418,0.06637596899224807,0.3793604651162791
801011022,1176,235,852,2255,0.5215077605321508,0.10421286031042129,0.3778270509977827
801011023,874,247,992,2115,0.4132387706855792,0.11678486997635934,0.4690307328605201
801011024,877,273,967,2119,0.413874469089193,0.12883435582822086,0.45634733364794716
801011025,922,226,702,1849,0.49864791779340184,0.12222823147647377,0.3796646836127637
801011026,1120,124,639,1893,0.5916534601162177,0.06550449022715267,0.3375594294770206
801011111,0,3,0,7,0.0,0.42857142857142855,0.0
801011112,3,3,3,3,1.0,1.0,1.0
801031031,4,0,0,4,1.0,0.0,0.0
801031032,13,3,3,15,0.8666666666666667,0.2,0.2
801031113,129,84,378,586,0.22013651877133106,0.14334470989761092,0.6450511945392492
801031114,27,18,23,70,0.38571428571428573,0.2571428571428571,0.32857142857142857
801031115,63,18,42,117,0.5384615384615384,0.15384615384615385,0.358974358974359
801041034,2279,343,1321,3942,0.5781329274479959,0.08701166920345002,0.33510908168442416
801041035,2574,437,1251,4268,0.6030927835051546,0.10238987816307404,0.2931115276476101
801041036,2132,616,1218,3965,0.5377049180327869,0.155359394703657,0.30718789407313996
801041037,1804,437,927,3168,0.5694444444444444,0.1379419191919192,0.29261363636363635
801041038,1790,268,747,2808,0.6374643874643875,0.09544159544159544,0.266025641025641
801041039,2255,579,1821,4653,0.4846335697399527,0.12443584784010316,0.3913604126370084
801041040,2131,451,1920,4497,0.4738714698688014,0.1002890816099622,0.4269513008672448
801041043,122,15,58,197,0.6192893401015228,0.07614213197969544,0.29441624365482233
801041044,2837,574,1916,5324,0.532870022539444,0.10781367392937641,0.35987978963185574
801041045,0,0,0,0,0.0,0.0,0.0
801041046,3551,1015,2842,7411,0.4791526109836729,0.13695857509108084,0.3834840102550263
801041047,2989,335,1739,5064,0.5902448657187994,0.06615323854660347,0.3434044233807267
801041048,2037,425,1647,4100,0.4968292682926829,0.10365853658536585,0.40170731707317076
801041116,0,0,0,0,0.0,0.0,0.0
801041117,0,0,0,0,0.0,0.0,0.0
801041118,246,38,157,437,0.562929061784897,0.08695652173913043,0.35926773455377575
801041119,3,3,0,6,0.5,0.5,0.0
801041120,37,5,8,49,0.7551020408163265,0.10204081632653061,0.16326530612244897
801041121,0,0,0,0,0.0,0.0,0.0
801041122,0,0,0,0,0.0,0.0,0.0
801051049,0,0,0,0,0.0,0.0,0.0
801051050,1488,475,1763,3732,0.3987138263665595,0.1272775991425509,0.47240085744908894
801051051,871,836,2321,4031,0.21607541552964524,0.20739270652443562,0.5757876457454726
801051053,470,428,921,1823,0.2578167855183763,0.23477783872737246,0.5052111903455841
801051054,497,284,876,1658,0.2997587454764777,0.1712907117008444,0.5283474065138721
801051055,1026,382,1349,2754,0.37254901960784315,0.13870733478576616,0.48983297022512706
801051056,1019,304,829,2150,0.473953488372093,0.1413953488372093,0.38558139534883723
801051057,1301,576,1891,3769,0.3451843990448395,0.15282568320509418,0.5017245953833909
801051058,1480,607,2011,4100,0.36097560975609755,0.14804878048780487,0.49048780487804877
801051060,878,532,1741,3149,0.27881867259447446,0.1689425214353763,0.5528739282311845
801051061,1712,694,1820,4235,0.40425029515938604,0.16387249114521843,0.4297520661157025
801051123,0,0,0,0,0.0,0.0,0.0
801051124,1097,212,936,2245,0.488641425389755,0.09443207126948774,0.41692650334075726
801051125,167,83,22,265,0.630188679245283,0.3132075471698113,0.0830188679245283
801051126,0,0,0,0,0.0,0.0,0.0
801051127,374,139,712,1224,0.3055555555555556,0.11356209150326797,0.5816993464052288
801051128,0,0,0,0,0.0,0.0,0.0
801061062,1175,132,761,2071,0.5673587638821825,0.0637373249637856,0.3674553355866731
