sa2_maincode_2016,negative_nil_income_tot,hi_1_149_tot,hi_150_299_tot,hi_300_399_tot,hi_400_499_tot,hi_500_649_tot,hi_650_799_tot,hi_800_999_tot,hi_1000_1249_tot,hi_1250_1499_tot,hi_1500_1749_tot,hi_1750_1999_tot,hi_2000_2499_tot,hi_2500_2999_tot,hi_3000_3499_tot,hi_3500_3999_tot,hi_4000_more_tot,tot_tot,hi_negative_nil_percent,hi_1_149_percent,hi_150_299_percent,hi_300_399_percent,hi_400_499_percent,hi_500_649_percent,hi_650_799_percent,hi_800_999_percent,hi_1000_1249_percent,hi_1250_1499_percent,hi_1500_1749_percent,hi_1750_1999_percent,hi_2000_2449_percent,hi_2500_2999_percent,hi_3000_3449_percent,hi_3500_3999_percent,hi_4000_more_percent
801061062,9,3,10,23,30,16,28,43,68,61,44,37,112,61,51,79,301,1094,0.008226691042047532,0.002742230347349177,0.009140767824497258,0.02102376599634369,0.027422303473491772,0.014625228519195612,0.025594149908592323,0.03930530164533821,0.062157221206581355,0.055758683729433274,0.04021937842778794,0.033820840950639856,0.10237659963436929,0.055758683729433274,0.04661791590493602,0.07221206581352833,0.27513711151736747
801061063,5,0,0,6,16,10,6,3,23,17,37,33,68,41,29,81,173,625,0.008,0.0,0.0,0.0096,0.0256,0.016,0.0096,0.0048,0.0368,0.0272,0.0592,0.0528,0.1088,0.0656,0.0464,0.1296,0.2768
801061064,21,10,37,56,75,44,50,49,76,117,132,127,241,118,100,153,348,1897,0.01107011070110701,0.005271481286241434,0.019504480759093307,0.02952029520295203,0.03953610964681075,0.02319451765946231,0.02635740643120717,0.025830258302583026,0.040063257775434895,0.06167633104902478,0.06958355297838692,0.06694781233526621,0.12704269899841855,0.06220347917764892,0.05271481286241434,0.08065366367949393,0.1834475487612019
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801061067,20,15,55,69,115,66,85,89,114,128,103,123,252,143,113,161,351,2210,0.00904977375565611,0.006787330316742082,0.024886877828054297,0.031221719457013575,0.05203619909502263,0.02986425339366516,0.038461538461538464,0.040271493212669686,0.051583710407239816,0.0579185520361991,0.04660633484162896,0.055656108597285064,0.11402714932126697,0.06470588235294118,0.05113122171945701,0.07285067873303168,0.1588235294117647
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801061069,9,14,16,16,27,26,40,32,52,32,41,43,103,45,56,78,311,1035,0.008695652173913044,0.01352657004830918,0.015458937198067632,0.015458937198067632,0.02608695652173913,0.025120772946859903,0.03864734299516908,0.030917874396135265,0.050241545893719805,0.030917874396135265,0.03961352657004831,0.04154589371980676,0.09951690821256039,0.043478260869565216,0.05410628019323672,0.07536231884057971,0.3004830917874396
801061070,7,4,14,17,37,19,35,31,47,59,54,42,115,61,64,86,301,1122,0.006238859180035651,0.0035650623885918,0.012477718360071301,0.015151515151515152,0.03297682709447415,0.01693404634581105,0.031194295900178252,0.027629233511586453,0.04188948306595366,0.05258467023172905,0.0481283422459893,0.0374331550802139,0.10249554367201426,0.054367201426024955,0.0570409982174688,0.0766488413547237,0.26827094474153296
801061129,6,3,6,5,3,6,6,12,31,47,47,51,132,50,36,87,111,688,0.00872093023255814,0.00436046511627907,0.00872093023255814,0.007267441860465116,0.00436046511627907,0.00872093023255814,0.00872093023255814,0.01744186046511628,0.04505813953488372,0.06831395348837209,0.06831395348837209,0.07412790697674419,0.19186046511627908,0.07267441860465117,0.05232558139534884,0.12645348837209303,0.1613372093023256
801061130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801061131,9,8,14,17,37,27,32,60,90,146,142,140,413,179,135,248,294,2165,0.004157043879907622,0.003695150115473441,0.006466512702078522,0.007852193995381063,0.017090069284064664,0.012471131639722863,0.014780600461893764,0.02771362586605081,0.04157043879907621,0.06743648960739031,0.06558891454965358,0.06466512702078522,0.1907621247113164,0.08267898383371824,0.06235565819861432,0.11454965357967667,0.13579676674364896
801071071,15,6,13,18,50,44,56,68,102,115,104,91,285,189,123,99,161,1685,0.008902077151335312,0.0035608308605341245,0.00771513353115727,0.010682492581602374,0.02967359050445104,0.026112759643916916,0.03323442136498516,0.040356083086053415,0.060534124629080116,0.06824925816023739,0.06172106824925816,0.05400593471810089,0.16913946587537093,0.11216617210682493,0.07299703264094956,0.05875370919881306,0.09554896142433235
801071072,18,3,7,29,54,43,65,71,111,89,89,94,176,118,115,88,144,1419,0.012684989429175475,0.0021141649048625794,0.004933051444679351,0.0204369274136716,0.03805496828752643,0.030303030303030304,0.04580690627202255,0.05003523608174771,0.07822410147991543,0.06272022551092318,0.06272022551092318,0.06624383368569416,0.12403100775193798,0.08315715292459479,0.08104298801973221,0.06201550387596899,0.1014799154334038
801071073,9,8,21,31,41,50,61,87,122,106,128,106,283,200,135,156,235,1927,0.00467047223663726,0.0041515308770108976,0.010897768552153606,0.01608718214841723,0.02127659574468085,0.02594706798131811,0.0316554229372081,0.045147898287493514,0.0633108458744162,0.05500778412039439,0.06642449403217436,0.05500778412039439,0.14686040477426052,0.10378827192527244,0.0700570835495589,0.08095485210171251,0.12195121951219512
801071074,10,9,24,33,64,36,78,91,99,126,110,107,240,162,138,93,186,1788,0.005592841163310962,0.0050335570469798654,0.013422818791946308,0.018456375838926176,0.035794183445190156,0.020134228187919462,0.0436241610738255,0.05089485458612975,0.05536912751677853,0.07046979865771812,0.06152125279642058,0.059843400447427295,0.1342281879194631,0.09060402684563758,0.07718120805369127,0.05201342281879195,0.1040268456375839
801071075,19,3,14,36,50,36,63,77,88,109,80,83,203,189,122,133,201,1673,0.011356843992827256,0.0017931858936043037,0.008368200836820083,0.021518230723251645,0.029886431560071727,0.021518230723251645,0.03765690376569038,0.04602510460251046,0.05260011954572624,0.06515242080095636,0.04781829049611477,0.049611476389719064,0.12133891213389121,0.11297071129707113,0.07292289300657502,0.0794979079497908,0.12014345487148835
801071076,4,5,10,3,18,10,33,27,40,47,46,52,109,101,82,92,232,1007,0.003972194637537239,0.004965243296921549,0.009930486593843098,0.0029791459781529296,0.01787487586891758,0.009930486593843098,0.03277060575968222,0.026812313803376366,0.039721946375372394,0.04667328699106256,0.04568023833167825,0.05163853028798411,0.10824230387288977,0.1002979145978153,0.0814299900695134,0.0913604766633565,0.23038728897715988
801071077,7,3,18,17,21,26,33,33,61,57,51,48,125,106,86,51,93,912,0.007675438596491228,0.003289473684210526,0.019736842105263157,0.01864035087719298,0.023026315789473683,0.02850877192982456,0.03618421052631579,0.03618421052631579,0.0668859649122807,0.0625,0.05592105263157895,0.05263157894736842,0.13706140350877194,0.1162280701754386,0.09429824561403509,0.05592105263157895,0.10197368421052631
801071078,24,3,23,55,103,82,112,130,190,187,152,175,334,249,183,151,299,2705,0.0088724584103512,0.0011090573012939,0.008502772643253234,0.02033271719038817,0.03807763401109057,0.03031423290203327,0.041404805914972274,0.04805914972273567,0.07024029574861368,0.06913123844731978,0.05619223659889094,0.06469500924214418,0.12347504621072089,0.09205175600739371,0.06765249537892791,0.05582255083179297,0.11053604436229206
801071079,4,3,13,23,30,19,38,52,56,67,62,49,141,102,97,64,147,1055,0.0037914691943127963,0.002843601895734597,0.012322274881516588,0.021800947867298578,0.02843601895734597,0.01800947867298578,0.03601895734597156,0.04928909952606635,0.05308056872037915,0.06350710900473934,0.058767772511848344,0.046445497630331754,0.13364928909952606,0.0966824644549763,0.09194312796208531,0.06066350710900474,0.13933649289099526
801071080,7,7,8,21,33,27,42,44,95,83,62,50,121,59,46,48,71,863,0.008111239860950173,0.008111239860950173,0.009269988412514484,0.02433371958285052,0.038238702201622246,0.031286210892236384,0.04866743916570104,0.05098493626882966,0.1100811123986095,0.09617612977983778,0.07184241019698726,0.05793742757821553,0.14020857473928158,0.06836616454229433,0.05330243337195829,0.055619930475086905,0.08227114716106605
801071081,13,7,7,25,69,49,64,102,108,106,128,95,212,149,103,67,123,1545,0.008414239482200648,0.004530744336569579,0.004530744336569579,0.016181229773462782,0.04466019417475728,0.03171521035598705,0.041423948220064725,0.06601941747572816,0.06990291262135923,0.0686084142394822,0.08284789644012945,0.061488673139158574,0.1372168284789644,0.0964401294498382,0.06666666666666667,0.04336569579288026,0.07961165048543689
801071082,47,31,67,114,222,179,236,271,375,380,337,290,667,423,378,321,563,5403,0.008698870997593929,0.005737553211178975,0.012400518230612622,0.02109938922820655,0.041088284286507494,0.033129742735517304,0.043679437349620584,0.05015732000740329,0.0694058856191005,0.07033129742735518,0.06237275587636498,0.053673884878771054,0.12344993522117342,0.07828983897834536,0.0699611327040533,0.05941143808995003,0.10420136960947622
801071083,0,0,3,3,3,3,9,16,24,22,18,30,56,51,48,42,84,470,0.0,0.0,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.019148936170212766,0.03404255319148936,0.05106382978723404,0.04680851063829787,0.03829787234042553,0.06382978723404255,0.11914893617021277,0.10851063829787234,0.10212765957446808,0.08936170212765958,0.17872340425531916
801071084,17,8,20,30,101,73,101,128,125,119,94,102,260,163,156,112,215,2001,0.00849575212393803,0.00399800099950025,0.009995002498750625,0.014992503748125937,0.050474762618690654,0.03648175912043978,0.050474762618690654,0.063968015992004,0.062468765617191405,0.059470264867566215,0.04697651174412794,0.050974512743628186,0.12993503248375812,0.0814592703648176,0.07796101949025487,0.0559720139930035,0.10744627686156921
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801071086,3,0,7,12,14,23,30,29,40,34,34,29,74,58,43,37,71,595,0.005042016806722689,0.0,0.011764705882352941,0.020168067226890758,0.023529411764705882,0.03865546218487395,0.05042016806722689,0.04873949579831933,0.06722689075630252,0.05714285714285714,0.05714285714285714,0.04873949579831933,0.12436974789915967,0.09747899159663866,0.07226890756302522,0.06218487394957983,0.11932773109243698
801071087,6,3,12,28,42,33,47,63,77,81,55,71,148,101,64,57,62,1064,0.005639097744360902,0.002819548872180451,0.011278195488721804,0.02631578947368421,0.039473684210526314,0.03101503759398496,0.044172932330827065,0.05921052631578947,0.07236842105263158,0.07612781954887218,0.05169172932330827,0.06672932330827068,0.13909774436090225,0.09492481203007519,0.06015037593984962,0.05357142857142857,0.05827067669172932
801071088,5,3,10,11,45,27,53,51,75,82,90,91,183,111,111,75,153,1303,0.003837298541826554,0.0023023791250959325,0.007674597083653108,0.00844205679201842,0.03453568687643899,0.02072141212586339,0.04067536454336147,0.039140445126630855,0.05755947812739831,0.06293169608595549,0.06907137375287797,0.06983883346124328,0.14044512663085187,0.0851880276285495,0.0851880276285495,0.05755947812739831,0.11742133537989255
801071089,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801071090,15,13,48,51,121,87,120,130,148,198,175,181,337,250,192,141,311,2744,0.005466472303206997,0.0047376093294460644,0.01749271137026239,0.01858600583090379,0.044096209912536447,0.031705539358600585,0.043731778425655975,0.047376093294460644,0.05393586005830904,0.07215743440233237,0.06377551020408163,0.06596209912536444,0.1228134110787172,0.09110787172011661,0.06997084548104957,0.05138483965014577,0.11333819241982507
801071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801081091,3,5,8,15,21,22,20,24,31,39,33,51,111,67,64,64,244,917,0.003271537622682661,0.0054525627044711015,0.008724100327153763,0.016357688113413305,0.022900763358778626,0.023991275899672846,0.021810250817884406,0.026172300981461286,0.03380588876772083,0.04252998909487459,0.03598691384950927,0.05561613958560523,0.12104689203925845,0.07306434023991276,0.0697928026172301,0.0697928026172301,0.26608505997818976
801081092,5,10,16,14,37,31,46,48,76,62,69,56,127,84,92,70,166,1139,0.004389815627743635,0.00877963125548727,0.014047410008779631,0.012291483757682178,0.0324846356453029,0.027216856892010536,0.04038630377524144,0.04214223002633889,0.06672519754170325,0.05443371378402107,0.06057945566286216,0.04916593503072871,0.11150131694468832,0.07374890254609306,0.08077260755048288,0.061457418788410885,0.14574187884108866
801081093,3,3,23,18,47,44,65,65,69,70,72,53,119,96,75,71,132,1109,0.002705139765554554,0.002705139765554554,0.020739404869251576,0.016230838593327322,0.04238052299368801,0.03967538322813345,0.058611361587015326,0.058611361587015326,0.062218214607754736,0.06311992786293959,0.06492335437330929,0.047790802524797116,0.1073038773669973,0.08656447249774572,0.06762849413886383,0.06402164111812443,0.11902614968440037
801081094,7,0,3,14,28,37,50,50,79,65,55,64,126,74,92,62,115,1018,0.0068762278978389,0.0,0.0029469548133595285,0.0137524557956778,0.0275049115913556,0.036345776031434185,0.04911591355599214,0.04911591355599214,0.07760314341846758,0.06385068762278978,0.054027504911591355,0.06286836935166994,0.1237721021611002,0.07269155206286837,0.09037328094302555,0.060903732809430254,0.11296660117878192
801081095,13,8,15,42,55,57,72,72,84,76,59,52,158,92,83,68,116,1204,0.01079734219269103,0.006644518272425249,0.012458471760797342,0.03488372093023256,0.04568106312292359,0.0473421926910299,0.059800664451827246,0.059800664451827246,0.06976744186046512,0.06312292358803986,0.049003322259136214,0.04318936877076412,0.13122923588039867,0.07641196013289037,0.06893687707641195,0.05647840531561462,0.09634551495016612
801081096,4,4,8,15,34,16,38,40,39,51,47,38,85,68,41,46,92,731,0.005471956224350205,0.005471956224350205,0.01094391244870041,0.02051983584131327,0.046511627906976744,0.02188782489740082,0.05198358413132695,0.05471956224350205,0.0533515731874145,0.06976744186046512,0.06429548563611491,0.05198358413132695,0.11627906976744186,0.09302325581395349,0.0560875512995896,0.06292749658002736,0.12585499316005472
801081097,3,3,19,41,58,34,40,60,66,61,54,54,107,81,63,54,133,1028,0.0029182879377431907,0.0029182879377431907,0.01848249027237354,0.03988326848249027,0.05642023346303502,0.033073929961089495,0.038910505836575876,0.058365758754863814,0.06420233463035019,0.05933852140077821,0.05252918287937743,0.05252918287937743,0.10408560311284047,0.07879377431906615,0.061284046692607,0.05252918287937743,0.1293774319066148
801081098,5,0,22,24,43,48,64,63,64,83,69,68,166,87,84,72,205,1278,0.003912363067292645,0.0,0.017214397496087636,0.018779342723004695,0.033646322378716745,0.03755868544600939,0.050078247261345854,0.04929577464788732,0.050078247261345854,0.0649452269170579,0.0539906103286385,0.053208137715179966,0.1298904538341158,0.06807511737089202,0.06572769953051644,0.056338028169014086,0.16040688575899845
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801091099,8,11,14,26,33,31,56,61,58,64,64,48,122,73,56,48,122,979,0.008171603677221655,0.011235955056179775,0.014300306435137897,0.026557711950970377,0.033707865168539325,0.031664964249233915,0.05720122574055159,0.06230847803881512,0.059244126659857,0.06537282941777324,0.06537282941777324,0.049029622063329927,0.12461695607763024,0.0745658835546476,0.05720122574055159,0.049029622063329927,0.12461695607763024
801091100,14,12,15,25,74,48,55,80,134,104,110,78,209,121,123,125,377,1891,0.007403490216816499,0.006345848757271285,0.007932310946589107,0.013220518244315178,0.03913273400317292,0.02538339502908514,0.02908514013749339,0.04230565838180857,0.07086197778952935,0.05499735589635114,0.05817028027498678,0.041248016922263354,0.11052353252247488,0.06398730830248546,0.06504494976203067,0.06610259122157588,0.19936541512427286
801091101,3,3,10,21,27,34,40,59,66,61,63,60,127,84,71,87,214,1141,0.0026292725679228747,0.0026292725679228747,0.008764241893076249,0.018404907975460124,0.02366345311130587,0.029798422436459245,0.035056967572304996,0.051709027169149865,0.057843996494303246,0.05346187554776512,0.05521472392638037,0.05258545135845749,0.11130587204206836,0.0736196319018405,0.06222611744084137,0.07624890446976336,0.18755477651183172
801091102,18,6,15,22,40,20,35,40,56,62,53,72,147,63,58,92,250,1167,0.015424164524421594,0.005141388174807198,0.012853470437017995,0.018851756640959727,0.03427592116538132,0.01713796058269066,0.029991431019708654,0.03427592116538132,0.04798628963153385,0.05312767780634105,0.04541559554413025,0.061696658097686374,0.12596401028277635,0.05398457583547558,0.049700085689802914,0.07883461868037704,0.21422450728363324
801091103,12,5,24,16,37,33,37,37,62,45,58,42,111,56,50,74,241,1033,0.011616650532429816,0.00484027105517909,0.023233301064859633,0.015488867376573089,0.03581800580832527,0.031945788964181994,0.03581800580832527,0.03581800580832527,0.060019361084220714,0.04356243949661181,0.05614714424007745,0.04065827686350436,0.1074540174249758,0.05421103581800581,0.0484027105517909,0.07163601161665054,0.23330106485963215
801091104,7,3,3,12,19,24,36,42,68,48,47,48,114,64,37,62,174,879,0.007963594994311717,0.0034129692832764505,0.0034129692832764505,0.013651877133105802,0.02161547212741752,0.027303754266211604,0.040955631399317405,0.04778156996587031,0.07736063708759955,0.05460750853242321,0.053469852104664393,0.05460750853242321,0.1296928327645051,0.07281001137656427,0.04209328782707622,0.07053469852104664,0.19795221843003413
801091105,18,16,23,41,76,55,78,69,108,115,76,71,134,71,42,71,120,1263,0.014251781472684086,0.012668250197941409,0.018210609659540775,0.03246239113222486,0.060174188440221696,0.043547110055423596,0.06175771971496437,0.05463182897862233,0.0855106888361045,0.09105304829770387,0.060174188440221696,0.056215360253365,0.1060965954077593,0.056215360253365,0.0332541567695962,0.056215360253365,0.09501187648456057
801091106,10,5,24,29,54,39,68,90,98,94,80,79,130,97,64,77,172,1308,0.00764525993883792,0.00382262996941896,0.01834862385321101,0.02217125382262997,0.04128440366972477,0.02981651376146789,0.05198776758409786,0.06880733944954129,0.07492354740061162,0.07186544342507645,0.06116207951070336,0.06039755351681957,0.09938837920489296,0.07415902140672782,0.04892966360856269,0.058868501529051986,0.13149847094801223
801091107,3,5,0,4,0,6,4,9,8,15,8,16,28,17,17,20,115,304,0.009868421052631578,0.01644736842105263,0.0,0.013157894736842105,0.0,0.019736842105263157,0.013157894736842105,0.029605263157894735,0.02631578947368421,0.049342105263157895,0.02631578947368421,0.05263157894736842,0.09210526315789473,0.05592105263157895,0.05592105263157895,0.06578947368421052,0.3782894736842105
801091108,10,0,9,18,62,30,40,51,67,56,51,58,117,55,71,66,161,986,0.010141987829614604,0.0,0.009127789046653144,0.018255578093306288,0.06288032454361055,0.030425963488843813,0.04056795131845842,0.05172413793103448,0.06795131845841786,0.056795131845841784,0.05172413793103448,0.058823529411764705,0.11866125760649088,0.055780933062880324,0.0720081135902637,0.06693711967545639,0.16328600405679514
801091109,19,9,10,23,41,33,60,69,111,124,149,126,239,110,68,76,52,1407,0.013503909026297086,0.006396588486140725,0.007107320540156361,0.016346837242359632,0.02914001421464108,0.023454157782515993,0.042643923240938165,0.04904051172707889,0.07889125799573561,0.08813077469793888,0.10589907604832978,0.08955223880597014,0.16986496090973702,0.07818052594171997,0.048329779673063254,0.05401563610518834,0.03695806680881308
