sa2_maincode_2016,buddhism_p,christianity_anglican_p,christianity_baptist_p,christianity_catholic_p,christianity_eastrn_orthdox_p,christianity_uniting_church_p,christianity_tot_p,hinduism_p,islam_p,judaism_p,other_religions_tot_p,sb_osb_nra_tot_p,tot_p,buddhism_percent,christianity_anglican_percent,christianity_baptist_percent,christianity_catholic_percent,christianity_eastrn_orthdox_percent,christianity_uniting_church_percent,christianity_tot_percent,hinduism_percent,islam_percent,judaism_percent,other_religions_percent,no_religion_percent
507051190,116,2381,150,2072,58,342,6089,33,28,18,56,4164,11508,0.01007994438651373,0.20689954814042405,0.013034410844629822,0.18004866180048662,0.005039972193256865,0.029718456725755994,0.5291101842196733,0.002867570385818561,0.0024330900243309003,0.0015641293013555788,0.004866180048661801,0.3618352450469239
507051191,132,3717,341,3453,53,397,9633,30,72,3,56,7921,19607,0.006732289488448003,0.18957515173152445,0.017391747845157342,0.17611057275462844,0.002703116233998062,0.020247870658438312,0.49130412607742135,0.0015300657928290916,0.00367215790278982,0.00015300657928290918,0.002856122813280971,0.4039883714999745
507051192,147,2182,290,2331,80,251,6436,47,68,0,80,4517,12454,0.011803436646860446,0.1752047534928537,0.02328569134414646,0.18716878111450136,0.006423638991488678,0.02015416733579573,0.5167817568652642,0.0037738879074995985,0.005460093142765377,0.0,0.006423638991488678,0.3626947165569295
507051193,125,1912,150,1703,37,209,5026,18,49,3,62,4231,10701,0.011681151294271563,0.17867489019717783,0.014017381553125876,0.15914400523315578,0.0034576207831043828,0.019530884964022055,0.469675731240071,0.001682085786375105,0.004579011307354453,0.0002803476310625175,0.005793851041958695,0.3953836090085039
509011225,142,2432,474,2018,32,597,7147,73,49,9,116,5389,14253,0.009962814845997333,0.17063074440468673,0.033256156598610816,0.14158422788184943,0.002245141373745878,0.04188591875394654,0.501438293692556,0.005121728758857785,0.003437872728548376,0.0006314460113660282,0.008138637479828808,0.3780958394723918
509011226,37,597,81,348,4,129,1527,0,4,0,9,1470,3437,0.010765202211230724,0.17369799243526332,0.023567064300261856,0.10125109106779168,0.0011638056444573757,0.03753273203375036,0.44428280477160315,0.0,0.0011638056444573757,0.0,0.002618562700029095,0.42769857433808556
509011227,29,851,151,539,9,234,2324,3,3,0,29,1991,4830,0.006004140786749482,0.1761904761904762,0.03126293995859213,0.11159420289855072,0.0018633540372670807,0.0484472049689441,0.4811594202898551,0.0006211180124223603,0.0006211180124223603,0.0,0.006004140786749482,0.41221532091097307
509011228,85,870,68,563,11,160,2046,16,0,7,53,2839,5845,0.01454234388366125,0.14884516680923868,0.011633875106928999,0.09632164242942685,0.001881950384944397,0.02737382378100941,0.35004277159965785,0.002737382378100941,0.0,0.0011976047904191617,0.009067579127459367,0.4857142857142857
509011229,9,485,120,381,4,136,1451,0,4,0,13,967,2882,0.003122831367106176,0.16828591256072173,0.041637751561415685,0.1321998612074948,0.0013879250520471894,0.04718945176960444,0.5034698126301179,0.0,0.0013879250520471894,0.0,0.004510756419153366,0.33553088133240805
509011230,70,574,442,571,3,124,2157,24,405,0,8,1216,4559,0.015354244351831543,0.12590480368501863,0.09695108576442202,0.12524676464136872,0.0006580390436499232,0.02719894713753016,0.4731300723842948,0.005264312349199386,0.08883527089273964,0.0,0.001754770783066462,0.2667251590261022
509011231,23,925,265,635,9,218,2373,3,3,0,11,1212,4214,0.005457997152349312,0.2195064072140484,0.06288561936402468,0.15068818224964403,0.0021357380161366873,0.05173232083531087,0.5631229235880398,0.0007119126720455624,0.0007119126720455624,0.0,0.0026103464641670624,0.2876127195064072
509011232,18,601,64,372,0,124,1483,0,7,0,20,1404,3632,0.004955947136563877,0.16547356828193832,0.01762114537444934,0.10242290748898679,0.0,0.034140969162995596,0.4083149779735683,0.0,0.0019273127753303965,0.0,0.005506607929515419,0.3865638766519824
509011233,40,1604,420,1398,13,382,5509,19,4,4,66,3824,10427,0.0038361944950608996,0.15383139925194209,0.040280042198139444,0.13407499760237845,0.0012467632108947924,0.03663565742783159,0.5283398868322624,0.0018221923851539272,0.00038361944950609,0.00038361944950609,0.006329720916850484,0.366740193727822
509011234,26,953,184,512,8,163,2313,9,100,0,44,1900,5079,0.005119117936601693,0.18763536129159283,0.03622760385902737,0.1008072455207718,0.0015751132112620594,0.03209293167946446,0.45540460720614295,0.0017720023626698169,0.019688915140775743,0.0,0.008663122661941327,0.37408938767473915
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509021236,40,1225,59,1020,10,151,2877,0,12,7,16,1882,5472,0.007309941520467836,0.2238669590643275,0.010782163742690058,0.18640350877192982,0.001827485380116959,0.027595029239766082,0.5257675438596491,0.0,0.0021929824561403508,0.0012792397660818713,0.0029239766081871343,0.3439327485380117
509021237,15,914,32,718,4,339,2393,5,6,3,13,1164,4103,0.0036558615647087496,0.22276383134291983,0.007799171338045333,0.17499390689739217,0.0009748964172556666,0.08262247136241774,0.5832317816232025,0.0012186205215695832,0.0014623446258835,0.00073117231294175,0.003168413356080916,0.283694857421399
509021238,19,991,42,770,3,240,2307,3,0,4,17,1259,3982,0.004771471622300351,0.24886991461577096,0.01054746358613762,0.19337016574585636,0.0007533902561526871,0.06027122049221497,0.5793571069814164,0.0007533902561526871,0.0,0.0010045203415369162,0.004269211451531894,0.31617277749874434
509021239,108,1868,77,1413,19,375,4418,5,18,0,26,2908,8429,0.01281290781824653,0.22161585004152332,0.009135128722268359,0.1676355439553921,0.0022541226717285564,0.04448926325780045,0.5241428401945664,0.0005931901767706727,0.0021354846363744215,0.0,0.003084588919207498,0.3449994068098232
509021240,14,980,32,1024,7,268,2835,4,8,0,22,1686,5088,0.002751572327044025,0.19261006289308177,0.006289308176100629,0.20125786163522014,0.0013757861635220125,0.05267295597484277,0.5571933962264151,0.0007861635220125787,0.0015723270440251573,0.0,0.004323899371069182,0.3313679245283019
509021241,22,1116,112,998,8,188,2800,4,6,3,7,1353,4776,0.0046063651591289785,0.23366834170854273,0.023450586264656615,0.20896147403685092,0.0016750418760469012,0.03936348408710218,0.5862646566164154,0.0008375209380234506,0.001256281407035176,0.000628140703517588,0.0014656616415410384,0.2832914572864322
509021242,20,646,22,662,6,154,1808,5,5,0,4,902,3185,0.006279434850863423,0.20282574568288855,0.006907378335949764,0.20784929356357928,0.0018838304552590266,0.04835164835164835,0.5676609105180533,0.0015698587127158557,0.0015698587127158557,0.0,0.0012558869701726845,0.28320251177394035
509021243,63,2000,154,2261,47,333,5911,32,28,4,59,3299,11112,0.005669546436285098,0.17998560115190784,0.013858891288696905,0.20347372210223183,0.0042296616270698344,0.029967602591792656,0.5319474442044636,0.0028797696184305254,0.0025197984161267097,0.0003599712023038157,0.005309575233981282,0.296886249100072
509021244,60,936,93,696,9,137,2225,0,12,0,27,1555,4439,0.013516557783284524,0.21085830141923856,0.02095066456409101,0.15679207028610048,0.0020274836674926784,0.030862806938499663,0.5012390177968011,0.0,0.0027033115566569045,0.0,0.006082451002478036,0.3503041225501239
509021245,34,1316,77,766,13,236,2860,3,9,0,22,1698,5350,0.006355140186915888,0.24598130841121496,0.014392523364485982,0.14317757009345794,0.002429906542056075,0.04411214953271028,0.5345794392523364,0.0005607476635514019,0.0016822429906542056,0.0,0.00411214953271028,0.31738317757009343
509031246,18,901,100,508,4,278,2095,8,0,0,14,1074,3717,0.004842615012106538,0.24239978477266613,0.026903416733925208,0.13666935700834007,0.0010761366693570083,0.07479149852031208,0.5636265805757331,0.0021522733387140166,0.0,0.0,0.003766478342749529,0.28894269572235676
509031247,7,970,48,755,6,324,2418,7,10,3,14,1329,4297,0.0016290435187340006,0.2257388875959972,0.011170584128461718,0.17570397952059577,0.0013963230160577147,0.0754014428671166,0.562718175471259,0.0016290435187340006,0.0023272050267628577,0.0006981615080288574,0.003258087037468001,0.3092855480567838
509031248,13,563,35,369,0,40,1194,18,19,0,16,992,2577,0.005044625533566162,0.21847109041521148,0.013581684128831975,0.14318975552968569,0.0,0.015521924718665115,0.46332945285215366,0.006984866123399301,0.007372914241365929,0.0,0.006208769887466045,0.38494373302289486
509031249,34,833,188,924,12,274,2694,26,14,0,16,1376,4725,0.0071957671957671955,0.17629629629629628,0.03978835978835979,0.19555555555555557,0.0025396825396825397,0.057989417989417986,0.5701587301587302,0.005502645502645503,0.002962962962962963,0.0,0.0033862433862433864,0.2912169312169312
509031250,32,1095,158,753,0,338,2687,4,0,3,15,1546,4938,0.0064803564196030785,0.22174969623329283,0.0319967598217902,0.15249088699878494,0.0,0.06844876468205752,0.544147428108546,0.0008100445524503848,0.0,0.0006075334143377885,0.003037667071688943,0.3130822195220737
510011262,231,1268,137,3477,30,271,5921,61,75,10,52,5466,13984,0.016518878718535468,0.09067505720823799,0.009796910755148741,0.24864130434782608,0.002145308924485126,0.01937929061784897,0.423412471395881,0.004362128146453089,0.005363272311212815,0.0007151029748283753,0.0037185354691075517,0.39087528604118993
510011263,36,389,65,1269,3,270,4353,21,11,0,222,1764,7705,0.004672290720311486,0.050486696950032446,0.008436080467229072,0.1646982478909799,0.00038935756002595715,0.03504218040233614,0.5649578195976639,0.0027255029201817002,0.0014276443867618429,0.0,0.028812459441920832,0.2289422452952628
510011264,15,81,65,880,3,122,1969,6,7,0,35,466,3270,0.0045871559633027525,0.024770642201834864,0.019877675840978593,0.2691131498470948,0.0009174311926605505,0.03730886850152905,0.6021406727828746,0.001834862385321101,0.0021406727828746177,0.0,0.010703363914373088,0.14250764525993884
510011265,78,717,101,1713,5,162,3329,22,11,4,63,2567,7155,0.01090146750524109,0.10020964360587002,0.014116002795248078,0.23941299790356393,0.0006988120195667365,0.022641509433962263,0.4652690426275332,0.0030747728860936407,0.0015373864430468203,0.0005590496156533892,0.00880503144654088,0.35877009084556255
510011266,17,103,75,996,0,28,1504,0,3,4,21,420,2245,0.0075723830734966595,0.045879732739420934,0.0334075723830735,0.443652561247216,0.0,0.012472160356347439,0.6699331848552339,0.0,0.0013363028953229399,0.0017817371937639199,0.009354120267260579,0.1870824053452116
510021267,56,519,153,1013,21,99,2502,29,25,3,181,2163,6659,0.008409671121790058,0.07793963057516144,0.022976422886319268,0.15212494368523802,0.003153626670671272,0.014867097161735997,0.37573209190569157,0.004355008259498423,0.0037543174650848474,0.0004505180958101817,0.027181258447214297,0.324823547079141
510021268,75,467,120,931,28,106,2002,42,35,3,13,1582,4567,0.016422158966498797,0.10225530983139917,0.026275454346398074,0.2038537333041384,0.006130939347492884,0.023209984672651632,0.4383621633457412,0.009196409021239325,0.0076636741843661045,0.0006568863586599519,0.0028465075541931244,0.3463980731333479
510021269,46,483,69,994,25,89,2026,27,36,5,16,1534,4360,0.01055045871559633,0.11077981651376147,0.015825688073394496,0.2279816513761468,0.005733944954128441,0.02041284403669725,0.4646788990825688,0.006192660550458716,0.008256880733944955,0.0011467889908256881,0.003669724770642202,0.3518348623853211
510021270,143,814,138,1922,31,171,3895,91,429,3,50,3127,9471,0.015098722415795587,0.0859465737514518,0.014570795058599937,0.2029352761060078,0.0032731496146130292,0.018055115616091227,0.41125541125541126,0.009608277900960829,0.04529616724738676,0.0003167564143173899,0.005279273571956499,0.33016576919015944
510031271,232,1508,162,2694,46,257,5501,116,103,9,149,4436,13026,0.01781053278059266,0.1157684630738523,0.01243666513127591,0.20681713496084753,0.003531398740979579,0.019729771226777215,0.42230922769844925,0.00890526639029633,0.007907262398280362,0.0006909258406264394,0.011438661139259941,0.3405496698909873
510031272,270,1857,301,3488,61,289,7184,217,138,3,67,5633,15828,0.017058377558756634,0.11732373009855951,0.01901693201920647,0.22036896638867828,0.0038539297447561286,0.018258781905483953,0.45387920141521354,0.01370988122314885,0.008718726307808946,0.00018953752843062926,0.004233004801617387,0.3558882992165782
510031273,79,661,49,1039,7,92,2398,31,18,7,52,1977,5643,0.013999645578592948,0.11713627503101187,0.008683324472798157,0.18412192096402621,0.001240474924685451,0.016303384724437354,0.4249512670565302,0.005493531809321283,0.003189792663476874,0.001240474924685451,0.009214956583377636,0.3503455608718767
511011274,80,2112,193,1987,11,517,6296,10,4,4,47,4111,12107,0.00660774758404229,0.17444453621871644,0.015941191046502025,0.16411993061865038,0.0009085652928058148,0.0427025687618733,0.5200297348641282,0.0008259684480052862,0.0003303873792021145,0.0003303873792021145,0.003882051705624845,0.33955562897497316
511011275,12,670,39,528,3,198,1937,3,4,3,17,1240,3862,0.0031071983428275505,0.17348524080787156,0.01009839461418954,0.1367167270844122,0.0007767995857068876,0.05126877265665458,0.5015535991714137,0.0007767995857068876,0.0010357327809425167,0.0007767995857068876,0.004401864319005696,0.32107716209218023
511021276,143,605,41,1318,9,105,2496,28,6,0,16,1599,5160,0.027713178294573645,0.11724806201550388,0.007945736434108527,0.2554263565891473,0.0017441860465116279,0.020348837209302327,0.48372093023255813,0.005426356589147287,0.0011627906976744186,0.0,0.0031007751937984496,0.30988372093023253
511021277,24,681,31,713,22,69,1814,10,7,3,12,1909,4325,0.0055491329479768784,0.15745664739884394,0.007167630057803468,0.16485549132947977,0.005086705202312139,0.015953757225433525,0.4194219653179191,0.0023121387283236996,0.0016184971098265897,0.0006936416184971098,0.0027745664739884392,0.4413872832369942
511031278,56,701,158,1385,14,170,3254,19,32,0,35,2543,7092,0.007896221094190638,0.09884376762549352,0.022278623801466443,0.19529046813310771,0.0019740552735476595,0.023970671178793007,0.45882684715172023,0.002679075014100395,0.0045121263395375075,0.0,0.004935138183869149,0.35857304004512125
511031279,145,1512,276,3082,40,304,6999,225,104,4,93,4492,13937,0.010403960680203774,0.10848819688598695,0.019803401018870632,0.22113797804405538,0.0028700581186769034,0.021812441701944463,0.5021884193154912,0.016144076917557582,0.0074621511085599486,0.0002870058118676903,0.0066728851259238,0.32230752672741625
511031280,79,1040,196,2121,13,247,4594,67,65,0,25,3103,8839,0.008937662631519403,0.11766036882000226,0.022174454123769657,0.23995927141079307,0.0014707546102500284,0.027944337594750537,0.5197420522683561,0.007580042991288607,0.007353773051250141,0.0,0.002828374250480824,0.35105781196967983
511031281,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511031282,45,591,56,778,8,101,2032,10,22,0,27,1666,4563,0.009861932938856016,0.1295200525969757,0.012272627657243042,0.17050186280955512,0.0017532325224632918,0.022134560596099057,0.44532106070567606,0.0021915406530791147,0.004821389436774052,0.0,0.005917159763313609,0.3651106728029805
511031283,45,306,43,445,9,107,1903,6,16,0,159,1048,4661,0.009654580562111135,0.06565114782235572,0.009225488092683974,0.09547307444754345,0.001930916112422227,0.022956447114353143,0.40828148465994424,0.0012872774082814847,0.0034327397554172923,0.0,0.03411285131945934,0.22484445397983266
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511041285,109,1964,105,3024,22,323,6448,63,156,5,62,3427,11790,0.009245122985581,0.1665818490245971,0.008905852417302799,0.2564885496183206,0.0018659881255301102,0.0273960983884648,0.5469041560644614,0.0053435114503816794,0.013231552162849873,0.00042408821034775233,0.005258693808312129,0.29067005937234947
511041286,87,1149,104,2160,3,186,4259,0,102,3,22,2360,7966,0.010921416018076826,0.1442380115490836,0.013055485814712529,0.2711523976901833,0.0003766005523474768,0.02334923424554356,0.5346472508159679,0.0,0.012804418779814211,0.0003766005523474768,0.0027617373838814963,0.2962591011800151
511041287,54,1395,89,1939,17,191,4298,10,64,0,29,2563,7691,0.007021193602912495,0.1813808347419061,0.011571967234429853,0.25211285918606163,0.0022103757638798596,0.02483422181770901,0.5588350019503315,0.001300221037576388,0.008321414640488883,0.0,0.0037706410089715253,0.33324665193082825
511041288,95,1673,92,2802,16,293,5681,82,230,3,38,3025,9983,0.00951617750175298,0.1675848943203446,0.009215666633276571,0.28067715115696684,0.001602724631874186,0.029349894821196033,0.5690674146048282,0.008213963738355205,0.023039166583191426,0.0003005108684764099,0.003806471000701192,0.3030151257137133
511041289,32,916,22,688,6,170,2027,0,3,0,6,1178,3569,0.008966096945923228,0.2566545250770524,0.006164191650322219,0.1927710843373494,0.0016811431773606051,0.047632390025217144,0.5679462034183245,0.0,0.0008405715886803026,0.0,0.0016811431773606051,0.33006444382179884
511041290,23,269,20,485,7,57,1298,4,0,0,25,937,3069,0.007494297816878462,0.08765070055392636,0.006516780710329097,0.15803193222548062,0.002280873248615184,0.01857282502443793,0.4229390681003584,0.0013033561420658195,0.0,0.0,0.008145975887911373,0.30531117627891824
511041291,21,959,36,735,0,191,2172,12,14,0,13,1320,4007,0.005240828550037434,0.2393311704517095,0.008984277514349888,0.1834289992513102,0.0,0.0476665834789119,0.5420514100324432,0.0029947591714499623,0.0034938857000249564,0.0,0.0032443224357374596,0.3294235088594959
511041292,42,1336,31,1404,5,201,3376,0,0,0,14,1754,5941,0.00706951691634405,0.22487796667227739,0.005217976771587275,0.2363238512035011,0.000841609156707625,0.03383268809964653,0.5682545026089884,0.0,0.0,0.0,0.00235650563878135,0.2952364921730348
