sa2_maincode_2016,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_tot,home_percent,established_percent,recent_percent,new_percent
601051030,0,74,127,121,70,109,112,145,25,64,52,60,75,58,1145,0.2812227074235808,0.15633187772925763,0.2244541484716157,0.29170305676855895
601051031,14,190,288,299,214,255,378,439,145,175,233,330,424,255,3804,0.20793901156677183,0.1232912723449001,0.2147739221871714,0.4106203995793901
601051032,9,69,106,173,141,111,193,115,25,25,30,51,45,61,1189,0.3002523128679563,0.21194280908326324,0.2590412111017662,0.19932716568544995
601051033,0,48,117,188,132,102,119,113,29,30,28,52,33,21,1048,0.3368320610687023,0.22328244274809161,0.22137404580152673,0.18416030534351144
601061034,0,57,95,163,90,60,89,50,6,10,4,0,3,0,654,0.481651376146789,0.22935779816513763,0.21253822629969418,0.035168195718654434
601061035,4,67,117,198,91,71,72,70,12,14,15,16,9,0,776,0.49742268041237114,0.20876288659793815,0.18298969072164947,0.08505154639175258
602011036,0,15,24,59,23,22,33,64,24,20,29,15,38,40,410,0.23902439024390243,0.10975609756097561,0.23658536585365852,0.40487804878048783
602011037,7,47,67,56,35,23,46,51,18,8,8,32,19,3,439,0.4031890660592255,0.13211845102505695,0.22095671981776766,0.20045558086560364
602011038,3,50,91,103,72,82,79,105,17,23,61,51,39,60,872,0.28325688073394495,0.17660550458715596,0.21100917431192662,0.28784403669724773
602011039,0,51,82,120,75,49,50,62,3,7,3,12,7,0,555,0.45585585585585586,0.22342342342342342,0.2018018018018018,0.05765765765765766
602011040,3,17,26,43,26,31,54,172,76,66,109,125,82,83,963,0.09241952232606439,0.059190031152647975,0.23468328141225336,0.5617860851505712
602011041,0,47,77,91,37,40,130,300,75,90,117,128,147,136,1480,0.14527027027027026,0.05202702702702703,0.2905405405405405,0.46824324324324323
602011042,0,52,74,120,66,52,61,66,20,28,47,42,24,27,700,0.3514285714285714,0.16857142857142857,0.18142857142857144,0.26857142857142857
602011043,3,58,54,59,36,34,36,47,3,12,0,4,3,0,375,0.464,0.18666666666666668,0.22133333333333333,0.058666666666666666
602011044,0,70,96,112,59,46,72,63,15,12,9,13,6,5,609,0.45648604269293924,0.1724137931034483,0.22167487684729065,0.09852216748768473
602011045,0,17,25,44,26,14,23,17,3,0,4,0,5,0,180,0.4777777777777778,0.2222222222222222,0.2222222222222222,0.06666666666666667
602011046,6,98,109,142,94,100,129,105,23,20,23,29,9,9,920,0.3858695652173913,0.2108695652173913,0.2543478260869565,0.12282608695652174
602011047,8,27,61,86,35,46,56,56,18,16,74,58,29,22,610,0.2983606557377049,0.13278688524590163,0.18360655737704917,0.3557377049180328
602011048,0,38,53,76,27,41,43,57,11,4,8,10,5,3,392,0.4260204081632653,0.17346938775510204,0.25510204081632654,0.10459183673469388
602011049,0,42,83,139,52,52,76,60,13,12,8,16,19,11,596,0.4429530201342282,0.174496644295302,0.22818791946308725,0.1325503355704698
602011050,0,28,32,55,30,12,18,20,0,4,0,9,0,23,246,0.46747967479674796,0.17073170731707318,0.15447154471544716,0.14634146341463414
602011051,0,38,56,79,70,39,72,63,6,6,23,11,20,6,492,0.3516260162601626,0.22154471544715448,0.27439024390243905,0.14634146341463414
602011052,7,41,48,59,24,35,45,56,11,15,3,3,4,0,350,0.44285714285714284,0.16857142857142857,0.2885714285714286,0.10285714285714286
602021053,0,43,87,116,61,43,22,22,3,3,3,7,0,3,421,0.5843230403800475,0.24703087885985747,0.10451306413301663,0.04513064133016627
602021054,0,52,91,172,116,61,54,47,3,8,15,16,14,5,691,0.4558610709117221,0.25615050651230103,0.14616497829232997,0.08827785817655572
602021055,3,74,131,249,139,90,98,39,3,4,6,0,0,3,868,0.5264976958525346,0.2638248847926267,0.1578341013824885,0.018433179723502304
602021056,0,19,44,56,30,18,18,9,4,3,4,0,0,0,215,0.5534883720930233,0.22325581395348837,0.12558139534883722,0.05116279069767442
602021057,0,33,77,109,67,52,33,18,3,3,10,7,3,0,419,0.522673031026253,0.2840095465393795,0.12171837708830549,0.06205250596658711
602031058,0,43,71,101,60,39,50,20,4,0,10,7,8,0,404,0.5321782178217822,0.24504950495049505,0.17326732673267325,0.07178217821782178
602031059,3,78,157,198,61,56,53,40,3,3,4,3,6,6,729,0.598079561042524,0.16049382716049382,0.12757201646090535,0.03429355281207133
602031060,0,37,55,89,42,19,29,17,0,3,7,6,17,0,332,0.5451807228915663,0.18373493975903615,0.13855421686746988,0.09939759036144578
602031061,0,21,39,73,34,20,28,19,0,0,9,3,4,0,265,0.5018867924528302,0.2037735849056604,0.17735849056603772,0.06037735849056604
602031062,0,42,82,96,53,34,37,33,0,7,0,0,3,3,412,0.5339805825242718,0.2111650485436893,0.16990291262135923,0.03155339805825243
602031064,3,86,137,206,105,62,62,29,9,6,14,8,6,3,767,0.5632333767926988,0.21773142112125163,0.11864406779661017,0.05997392438070404
602031099,0,5,17,28,12,4,8,3,3,0,0,0,0,0,86,0.5813953488372093,0.18604651162790697,0.12790697674418605,0.03488372093023256
602031100,3,60,85,108,77,47,53,41,10,6,10,9,7,6,529,0.4839319470699433,0.23440453686200377,0.1776937618147448,0.09073724007561437
603011065,3,9,22,48,30,22,18,6,3,0,0,3,0,0,176,0.4659090909090909,0.29545454545454547,0.13636363636363635,0.03409090909090909
603011066,0,21,44,87,48,42,38,12,0,0,3,0,0,0,302,0.5033112582781457,0.2980132450331126,0.16556291390728478,0.009933774834437087
603011067,0,32,57,106,44,26,25,34,0,3,0,0,0,7,348,0.5603448275862069,0.20114942528735633,0.16954022988505746,0.028735632183908046
603011068,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,0.0,0.0,1.0
603021069,0,49,81,140,80,82,61,35,4,3,3,5,8,4,563,0.47957371225577267,0.2877442273534636,0.1705150976909414,0.047957371225577264
603021070,0,38,102,184,148,82,80,43,8,15,0,0,3,4,746,0.4343163538873995,0.30831099195710454,0.1648793565683646,0.040214477211796246
603021071,0,33,81,128,73,64,54,28,10,10,3,9,14,3,519,0.4662813102119461,0.26396917148362237,0.1579961464354528,0.09441233140655106
603021072,4,61,152,255,134,123,127,127,15,18,10,7,16,3,1105,0.4271493212669683,0.232579185520362,0.22986425339366515,0.06244343891402715
603031073,0,25,50,66,30,29,18,11,3,3,3,4,0,0,261,0.5402298850574713,0.2260536398467433,0.1111111111111111,0.04980842911877394
603031074,3,63,60,107,47,30,32,29,4,9,9,16,9,3,449,0.5189309576837416,0.1714922048997773,0.1358574610244989,0.111358574610245
604011075,0,13,35,58,30,26,21,12,6,3,4,0,0,3,231,0.4588744588744589,0.24242424242424243,0.14285714285714285,0.06926406926406926
604011076,4,34,72,110,55,45,37,32,11,7,3,8,8,0,430,0.5116279069767442,0.23255813953488372,0.16046511627906976,0.08604651162790698
604011077,0,17,36,68,38,36,23,30,6,12,5,7,15,0,313,0.3865814696485623,0.2364217252396166,0.16932907348242812,0.14376996805111822
604011078,0,51,57,92,43,37,62,91,25,31,16,15,25,15,585,0.3418803418803419,0.13675213675213677,0.26153846153846155,0.2170940170940171
604011079,5,46,79,97,53,55,39,27,16,6,4,3,0,0,450,0.5044444444444445,0.24,0.14666666666666667,0.06444444444444444
604011080,4,28,34,49,28,20,33,27,6,4,6,3,5,3,256,0.44921875,0.1875,0.234375,0.10546875
604011081,0,28,37,70,25,24,11,11,0,4,0,0,3,0,244,0.5532786885245902,0.20081967213114754,0.09016393442622951,0.028688524590163935
604011082,0,76,115,134,68,44,51,23,3,11,6,3,5,0,546,0.5952380952380952,0.20512820512820512,0.13553113553113552,0.05128205128205128
604011083,0,52,48,96,32,19,31,22,0,7,11,5,0,3,350,0.56,0.1457142857142857,0.15142857142857144,0.07428571428571429
604011084,3,61,106,186,52,52,40,42,4,6,7,4,0,9,587,0.606473594548552,0.17717206132879046,0.13969335604770017,0.05110732538330494
604021085,3,105,175,270,109,102,87,123,22,15,13,21,28,14,1145,0.4829694323144105,0.18427947598253275,0.18340611353711792,0.09868995633187773
604021086,0,33,74,101,35,54,44,24,8,5,4,13,9,0,427,0.48711943793911006,0.20843091334894615,0.1592505854800937,0.09133489461358314
604021087,0,33,56,76,33,31,14,16,4,22,3,3,15,7,324,0.5092592592592593,0.19753086419753085,0.09259259259259259,0.16666666666666666
604021088,0,31,37,59,44,36,25,40,12,6,8,3,9,3,321,0.3956386292834891,0.24922118380062305,0.20249221183800623,0.1277258566978193
604021089,0,68,88,147,68,42,46,44,7,3,0,5,8,0,559,0.5420393559928444,0.1967799642218247,0.16100178890876565,0.04114490161001789
604021090,0,23,25,55,16,28,20,10,3,5,4,5,3,5,201,0.5124378109452736,0.21890547263681592,0.14925373134328357,0.12437810945273632
604021091,0,57,108,201,88,70,77,43,5,6,10,15,15,12,720,0.5083333333333333,0.21944444444444444,0.16666666666666666,0.0875
604021092,0,33,40,75,41,16,22,14,0,7,7,3,8,3,279,0.5304659498207885,0.20430107526881722,0.12903225806451613,0.1003584229390681
604031093,3,18,32,24,19,10,33,14,3,8,8,4,3,3,196,0.39285714285714285,0.14795918367346939,0.23979591836734693,0.14795918367346939
604031094,0,21,29,67,36,37,101,51,5,20,3,4,14,3,403,0.2903225806451613,0.18114143920595532,0.3771712158808933,0.12158808933002481
604031095,0,22,22,22,17,22,40,37,7,0,5,3,21,3,244,0.27049180327868855,0.1598360655737705,0.3155737704918033,0.1598360655737705
604031096,0,32,59,108,59,44,57,35,10,0,8,0,7,0,430,0.4627906976744186,0.23953488372093024,0.21395348837209302,0.05813953488372093
604031097,0,24,56,75,54,36,27,29,11,9,4,10,4,10,357,0.4341736694677871,0.25210084033613445,0.1568627450980392,0.13445378151260504
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
697979799,0,0,0,3,4,0,0,3,0,3,3,0,0,0,18,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.3333333333333333
699999499,0,7,7,16,10,12,12,13,3,7,4,11,13,14,139,0.2158273381294964,0.15827338129496402,0.17985611510791366,0.37410071942446044
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0
701011002,0,18,40,85,107,127,221,514,127,186,203,300,367,224,2717,0.05263157894736842,0.0861244019138756,0.27051895472948106,0.5178505704821494
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
701011004,3,32,66,97,83,79,106,152,34,34,42,54,46,34,909,0.21782178217821782,0.1782178217821782,0.2838283828382838,0.2684268426842684
701011005,3,19,59,96,65,85,120,214,58,77,91,108,105,69,1216,0.1455592105263158,0.12335526315789473,0.2746710526315789,0.41776315789473684
701011006,0,6,25,74,47,58,53,103,25,41,19,22,22,12,533,0.19699812382739212,0.19699812382739212,0.2926829268292683,0.26454033771106944
701011007,0,6,17,61,62,57,71,174,37,75,75,77,91,47,875,0.096,0.136,0.28,0.4594285714285714
701011008,3,21,42,92,103,76,127,280,75,102,87,90,149,85,1368,0.1154970760233918,0.13084795321637427,0.29751461988304095,0.4298245614035088
701011009,0,14,29,77,88,65,92,127,43,55,49,37,33,15,727,0.16506189821182943,0.21045392022008252,0.3012379642365887,0.31911966987620355
701021010,0,11,28,72,73,51,72,140,19,39,44,35,46,37,686,0.1618075801749271,0.18075801749271136,0.30903790087463556,0.3206997084548105
701021011,0,5,20,71,63,71,76,105,28,20,40,23,28,0,571,0.1681260945709282,0.23467600700525393,0.3169877408056042,0.2434325744308231
701021012,0,12,15,17,24,28,24,74,9,10,14,4,10,8,250,0.176,0.208,0.392,0.22
701021013,0,18,57,118,111,113,135,305,57,115,108,112,154,91,1528,0.1263089005235602,0.14659685863874344,0.2879581151832461,0.4168848167539267
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
701021016,0,12,34,100,81,74,88,318,70,73,91,67,75,42,1167,0.12510711225364182,0.1328191945158526,0.34790059982862037,0.3581833761782348
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
701021018,0,13,38,51,55,49,63,73,15,17,24,24,13,6,434,0.2350230414746544,0.23963133640552994,0.31336405529953915,0.22811059907834103
701021019,0,17,23,131,219,194,211,265,65,43,68,56,49,46,1439,0.11883252258512857,0.28700486448922863,0.33078526754690757,0.22724113968033358
701021020,0,13,66,167,206,169,166,242,55,71,60,59,46,35,1406,0.17496443812233287,0.26671408250355616,0.2901849217638691,0.23186344238975817
701021021,0,3,21,71,109,131,201,405,103,84,98,53,74,49,1461,0.0650239561943874,0.16427104722792607,0.41478439425051333,0.31553730321697465
701021022,3,21,59,109,189,158,136,216,63,44,59,54,47,31,1218,0.15763546798029557,0.2848932676518883,0.2889983579638752,0.24466338259441708
701021023,0,7,52,57,63,86,82,189,36,38,70,77,61,31,889,0.13048368953880765,0.16760404949381327,0.3048368953880765,0.35208098987626546
701021024,0,8,35,65,41,55,62,146,21,22,24,31,28,28,584,0.18493150684931506,0.1643835616438356,0.3561643835616438,0.2636986301369863
701021025,0,16,64,108,97,81,106,313,68,68,101,86,93,56,1293,0.1453982985305491,0.13766434648105183,0.32405259087393656,0.36504253673627224
701021026,0,20,41,75,58,74,96,203,41,62,63,57,87,67,980,0.13877551020408163,0.1346938775510204,0.3051020408163265,0.3846938775510204
701021027,0,24,55,91,68,52,79,173,56,50,40,45,42,24,816,0.20833333333333334,0.14705882352941177,0.3088235294117647,0.31495098039215685
701021028,0,12,23,80,98,94,72,207,47,46,72,56,61,27,923,0.12459371614301191,0.20801733477789816,0.30227518959913324,0.3347778981581798
701021029,0,8,31,80,68,47,68,103,19,46,10,8,15,17,536,0.22201492537313433,0.21455223880597016,0.31902985074626866,0.21455223880597016
701021030,0,15,31,62,79,52,79,117,32,35,28,15,28,17,618,0.17475728155339806,0.21197411003236247,0.31715210355987056,0.25080906148867316
701031031,0,29,60,112,114,106,139,145,40,27,15,15,14,16,927,0.2168284789644013,0.2373247033441208,0.3063646170442287,0.13700107874865156
701031032,0,28,84,184,153,147,121,120,24,21,19,15,13,9,1013,0.29220138203356366,0.29615004935834155,0.23790720631786771,0.09970384995064166
701031033,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0
701031034,0,16,48,89,71,53,49,53,8,11,11,9,6,4,460,0.33260869565217394,0.26956521739130435,0.2217391304347826,0.10652173913043478
701031035,4,22,40,77,94,83,72,63,8,16,26,11,18,13,580,0.24655172413793103,0.30517241379310345,0.23275862068965517,0.15862068965517243
701041036,0,5,25,43,55,71,115,159,27,30,31,24,40,22,666,0.10960960960960961,0.1891891891891892,0.4114114114114114,0.26126126126126126
701041037,0,5,15,58,50,61,61,135,21,30,26,32,54,31,605,0.12892561983471074,0.1834710743801653,0.3239669421487603,0.32066115702479336
701041038,0,6,21,82,91,93,114,198,42,55,36,32,63,19,871,0.1251435132032147,0.21125143513203215,0.3582089552238806,0.2835820895522388
701041039,0,18,28,58,74,86,85,155,33,35,44,29,19,13,718,0.14484679665738162,0.22284122562674094,0.3342618384401114,0.24094707520891365
701041040,0,11,21,46,58,66,39,88,11,17,14,7,9,0,412,0.18932038834951456,0.30097087378640774,0.308252427184466,0.1407766990291262
701041041,0,6,25,54,53,90,117,181,30,47,38,38,34,12,787,0.10800508259212198,0.18170266836086404,0.3786531130876747,0.25285895806861497
701041042,0,0,3,21,31,50,108,273,55,72,42,42,29,52,807,0.02973977695167286,0.10037174721189591,0.4721189591078067,0.3618339529120198
701041043,0,0,25,69,118,121,184,435,76,99,116,91,67,42,1478,0.06359945872801083,0.16170500676589986,0.41880920162381596,0.33220568335588635
701041044,0,13,20,54,49,67,78,122,13,20,21,10,22,3,505,0.17227722772277226,0.2297029702970297,0.39603960396039606,0.17623762376237623
702011045,0,15,38,71,56,55,134,190,31,45,35,47,39,25,804,0.15422885572139303,0.13805970149253732,0.40298507462686567,0.27611940298507465
702011046,0,12,47,109,81,88,155,263,62,70,56,47,91,65,1197,0.14035087719298245,0.14118629908103592,0.3492063492063492,0.3266499582289056
702011047,0,16,36,51,63,70,155,250,58,104,79,95,67,46,1118,0.09212880143112702,0.11896243291592129,0.3622540250447227,0.4016100178890877
702011048,0,22,24,93,86,101,167,249,45,64,51,81,61,28,1088,0.12775735294117646,0.171875,0.38235294117647056,0.30330882352941174
702011049,0,12,34,62,65,83,136,240,49,76,97,114,166,77,1266,0.08530805687203792,0.11690363349131122,0.296998420221169,0.45734597156398105
702011050,0,0,0,11,13,24,32,86,16,19,24,27,48,33,378,0.0291005291005291,0.09788359788359788,0.31216931216931215,0.4417989417989418
702011051,0,14,34,51,38,27,48,50,8,15,14,11,13,4,321,0.308411214953271,0.20249221183800623,0.3052959501557632,0.20249221183800623
702011052,0,3,0,3,6,5,9,19,0,5,4,6,7,0,78,0.07692307692307693,0.14102564102564102,0.358974358974359,0.28205128205128205
702011053,0,0,3,9,8,12,10,6,0,0,0,0,8,3,68,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.16176470588235295
702011054,0,3,3,5,0,3,8,8,6,3,0,0,4,0,43,0.2558139534883721,0.06976744186046512,0.37209302325581395,0.3023255813953488
702021055,0,3,0,7,4,4,8,13,0,3,6,8,5,10,76,0.13157894736842105,0.10526315789473684,0.27631578947368424,0.42105263157894735
702021056,0,9,23,41,32,37,36,70,29,23,19,11,28,19,418,0.17464114832535885,0.16507177033492823,0.2535885167464115,0.30861244019138756
702031057,3,19,59,100,62,57,69,54,17,30,27,16,31,15,619,0.2924071082390953,0.19224555735056542,0.1987075928917609,0.2197092084006462
702031058,0,0,3,7,9,8,12,20,7,3,0,12,10,5,95,0.10526315789473684,0.17894736842105263,0.3368421052631579,0.3894736842105263
702031059,0,0,0,0,0,3,0,5,0,4,3,0,4,3,32,0.0,0.09375,0.15625,0.4375
702031060,0,0,3,3,12,3,7,10,0,3,3,6,3,10,74,0.08108108108108109,0.20270270270270271,0.22972972972972974,0.33783783783783783
702031061,0,0,3,6,6,7,10,9,3,6,0,3,6,3,70,0.12857142857142856,0.18571428571428572,0.2714285714285714,0.3
702041062,0,0,3,15,19,18,31,51,3,4,9,0,0,5,162,0.1111111111111111,0.22839506172839505,0.5061728395061729,0.12962962962962962
702041063,0,0,6,10,14,11,14,19,8,11,7,5,8,6,122,0.13114754098360656,0.20491803278688525,0.27049180327868855,0.36885245901639346
702041064,0,4,22,53,63,68,70,112,22,14,13,20,14,6,508,0.15551181102362205,0.2578740157480315,0.35826771653543305,0.17519685039370078
702051065,0,0,10,5,6,3,6,3,6,3,3,6,4,3,65,0.23076923076923078,0.13846153846153847,0.13846153846153847,0.38461538461538464
702051066,0,5,6,11,11,9,16,12,3,14,6,3,11,7,129,0.17054263565891473,0.15503875968992248,0.21705426356589147,0.34108527131782945
702051067,0,26,49,130,106,123,132,213,73,58,46,67,51,28,1169,0.17536355859709152,0.1958939264328486,0.2951240376390077,0.2763045337895637
702051068,0,0,7,18,5,5,6,11,0,0,3,0,0,0,59,0.423728813559322,0.1694915254237288,0.288135593220339,0.05084745762711865
797979799,0,0,0,0,0,0,0,3,0,0,0,0,0,33,53,0.0,0.0,0.05660377358490566,0.6226415094339622
799999499,0,15,23,51,35,35,30,29,15,7,15,26,57,33,402,0.22139303482587064,0.17412935323383086,0.14676616915422885,0.3805970149253731
801011001,3,22,69,76,69,69,54,81,24,18,17,26,26,22,577,0.29462738301559793,0.2391681109185442,0.2339688041594454,0.23050259965337955
801011002,3,32,73,106,95,220,408,530,145,170,222,367,350,248,3080,0.06948051948051948,0.10227272727272728,0.30454545454545456,0.4876623376623377
801011003,3,40,39,116,130,260,367,390,124,149,164,262,320,258,2702,0.07327905255366396,0.14433752775721687,0.2801628423390081,0.47261287934863067
801011004,0,19,61,91,58,102,87,77,18,6,16,18,10,7,586,0.29180887372013653,0.27303754266211605,0.27986348122866894,0.12798634812286688
801011005,0,51,73,114,78,82,79,53,35,18,28,34,24,22,707,0.33663366336633666,0.2263083451202263,0.1867043847241867,0.22772277227722773
